iter	MultiClass
397	0.0009843715256
398	0.000982541114
399	0.0009790172668
400	0.0009772767638
401	0.000975090833
402	0.0009727813629
403	0.0009708945442
404	0.0009691796141
405	0.0009675234814
406	0.0009653601156
407	0.000963555184
408	0.0009611253529
409	0.0009582677845
410	0.0009565577653
411	0.000953646875
412	0.000952089853
413	0.0009478556344
414	0.0009455679487
415	0.0009420041399
416	0.0009400820539
417	0.0009383509968
418	0.0009366397998
419	0.0009348146189
420	0.0009333172541
421	0.0009316158115
422	0.0009291571432
423	0.0009257793385
424	0.0009218543838
425	0.0009204786818
426	0.0009182197692
427	0.000915760174
428	0.0009147078733
429	0.0009127321989
430	0.0009109955103
431	0.0009073696742
432	0.0009051933688
433	0.0009031406786
434	0.0009017683877
435	0.0009006579662
436	0.0008981790647
437	0.0008969452359
438	0.0008950254808
439	0.0008935245347
440	0.0008905028963
441	0.0008892279552
442	0.0008872258509
443	0.0008859883359
444	0.0008846150184
445	0.000882785196
446	0.0008801953438
447	0.0008784629046
448	0.00087725888
449	0.0008759972996
450	0.0008742959976
451	0.0008725863352
452	0.0008713843765
453	0.0008680595711
454	0.0008663755553
455	0.0008642863312
456	0.0008629943824
457	0.0008612438065
458	0.000860264460	0.0008888873558
461	0.0008867559439
462	0.0008845155802
463	0.0008826785376
464	0.0008813463168
465	0.0008798922424
466	0.0008780218987
467	0.0008758226302
468	0.0008740049515
469	0.0008727709622
470	0.0008713958009
471	0.0008682524829
472	0.000866725586
473	0.0008650938485
474	0.000862006226
475	0.0008600574355
476	0.0008572580224
477	0.0008561492569
478	0.0008548677678
479	0.0008536009544
480	0.0008525648062
481	0.0008514319335
482	0.0008499594429
483	0.0008482362127
484	0.0008469472312
485	0.0008452266929
486	0.0008434942975
487	0.0008423045175
488	0.000840859288
489	0.0008387652066
490	0.0008372804383
491	0.0008354552326
492	0.0008340285629
493	0.0008329726474
494	0.0008317690297
495	0.0008304659575
496	0.0008292445114
497	0.0008269276249
498	0.0008258694707
499	0.0008245095114
500	0.0008231089666
501	0.000820950506
502	0.0008196676881
503	0.0008187379422
504	0.000817164453
505	0.000815964079
506	0.0008141765912
507	0.0008129463134
508	0.0008115327123
509	0.0008106930421
510	0.0008086384591
511	0.0008070632699
512	0.0008059863568
513	0.0008042797952
514	0.0008032982234
515	0.0008020156136
516	0.0008000474969
517	0.0007983738147
518	0.0007971465226
519	0.0007956334961
520	0.0007941496526
521	0.0007925059255
522	0.0007910317595
523	0.000788559886
524	0.0007869401259
525	0.0007857933823
526	0.0007841675847
527	0.0007833579582
528	0.0007822561921
529	0.0007809007077
530	0.0007797530242
531	0.0007780628229
532	0.0007764492657
533	0.0007752330638
534	0.0007740045118
535	0.000772135828
536	0.0007708970836
537	0.0007698130168
538	0.0007676504245
539	0.000766380519
540	0.0007646883471
541	0.0007635756987
542	0.0007620699685
543	0.0007612806537
544	0.0007601852912
545	0.000758452447
546	0.000757623071
547	0.0007566351388
548	0.0007554073026
549	0.0007544260931
550	0.0007532131441
551	0.0007524926039
552	0.0007511739375
553	0.0007496546153
554	0.0007487586698
555	0.0007472622703
556	0.000746496165
557	0.0007452407053
558	0.0007441152291
559	0.000742812774
560	0.0007409386176
561	0.0007401545213
562	0.000739307866
563	0.000738278205
564	0.0007369380183
565	0.0007363742495
566	0.0007346087387
567	0.0007338038662
568	0.0007319720156
569	0.0007314134429
570	0.0007298316606
571	0.0007288301312
572	0.0007277679082
573	0.0007264424837
574	0.0007248590479
575	0.00072407137
576	0.0007233993532
577	0.0007224721077
578	0.0007213583295
579	0.0007206161882
580	0.0007198087468
581	0.0007182428672
582	0.0007172983933
583	0.0007166736768
584	0.0007157495225
585	0.0007143859219
586	0.0007134196825
587	0.000712907646
588	0.0007118363425
589	0.0007107995228
590	0.000709642251
591	0.0007089038665
592	0.0007075230207
593	0.0007054429501
594	0.0007047145701
595	0.0007039071806
596	0.0007029991823
597	0.0007018576185
598	0.0007007799662
599	0.0006994290341
600	0.0006984033642
601	0.0006979752173
602	0.0006959483291
603	0.0006954297776
604	0.0006934900497
605	0.0006926848779
606	0.0006919134779
607	0.0006911578533
608	0.0006903551874
609	0.0006892411793
610	0.0006877485529
611	0.0006869346097
612	0.0006861322863
613	0.0006854628849
614	0.0006847621757
615	0.0006841492781
616	0.0006828990841
617	0.0006819480185
618	0.0006813181286
619	0.0006806715964
620	0.0006786743136
621	0.0006777988149
622	0.0006771376845
623	0.0006758687614
624	0.0006753641905
625	0.0006746981093
626	0.0006736691584
627	0.0006728974999
628	0.0006714761087
629	0.0006704989243
630	0.0006693068741
631	0.0006687240203
632	0.0006681606868
633	0.0006672836158
634	0.0006666891599
635	0.0006660854905
636	0.0006654117629
637	0.0006648253411
638	0.0006641149695
639	0.0006634329248
640	0.0006626321313
641	0.00066166104
642	0.0006611841673
643	0.0006603517679
644	0.0006595556134
645	0.0006591418526
646	0.0006582741755
647	0.0006573069654
648	0.0006563518887
649	0.000655686095
650	0.0006539889968
651	0.0006532888708
652	0.000652238633
653	0.00065171091
654	0.0006507042104
655	0.0006501619784
656	0.0006485411632
657	0.0006481759225
658	0.0006472797342
659	0.0006464979104
660	0.0006458521532
661	0.0006452321438
662	0.0006441545568
663	0.0006436630858
664	0.000642548887
665	0.0006418598268
666	0.0006412531164
667	0.0006403212863
668	0.0006394254414
669	0.0006387611809
670	0.0006373229626
671	0.0006365458433
672	0.0006359635359
673	0.0006351917138
674	0.0006347931789
675	0.0006337423769
676	0.0006332129275
677	0.0006320181863
678	0.0006315303808
679	0.0006308435769
680	0.0006288887289
681	0.0006274360215
682	0.0006268768734
683	0.0006261285663
684	0.0006257699279
685	0.000625187245
686	0.0006244689985
687	0.0006239137953
688	0.0006231736469
689	0.0006222726977
690	0.0006218687638
691	0.0006209689596
692	0.0006202205956
693	0.0006196422964
694	0.0006186120725
695	0.0006179926708
696	0.0006173384301
697	0.0006166842943
698	0.0006153970368
699	0.0006149704888
700	0.000614430994
701	0.0006138408716
702	0.0006133408178
703	0.0006127221701
704	0.0006115843677
705	0.0006112704109
706	0.0006106561789
707	0.0006102193503
708	0.0006097161977
709	0.0006092967237
710	0.0006084499269
711	0.0006079202674
712	0.0006072134533
713	0.0006062272561
714	0.0006056195998
715	0.000604104783
716	0.0006031645393
717	0.0006021869035
718	0.0006013477791
719	0.0006007140447
720	0.0005998041626
721	0.0005992420083
722	0.000598334922
723	0.000597912896
724	0.0005970173579
725	0.0005963628181
726	0.0005957226232
727	0.0005952741399
728	0.0005947602965
729	0.0005943398892
730	0.0005939058162
731	0.0005934228387
732	0.000593064362
733	0.0005925704592
734	0.000592232142
735	0.0005915809454
736	0.0005911551779
737	0.0005901929651
738	0.0005893725309
739	0.0005880848923
740	0.0005877343083
741	0.0005872070051
742	0.0005867774846
743	0.0005863310439
744	0.0005858410966
745	0.0005845184456
746	0.0005838324235
747	0.0005827527657
748	0.0005824759944
749	0.0005818426421
750	0.0005811385578
751	0.0005805442785
752	0.0005794856273
753	0.0005790452734
754	0.0005782171329
755	0.0005777529998
756	0.0005771917574
757	0.0005767505965
758	0.0005763892206
759	0.0005760308002
760	0.000575181005
761	0.0005747738635
762	0.0005742041126
763	0.0005737860534
764	0.000573314178
765	0.0005724855829
766	0.0005719803307
767	0.0005711677071
768	0.0005701429874
769	0.0005697312588
770	0.0005691511718
771	0.0005686443394
772	0.0005681676516
773	0.0005679500798
774	0.0005674983874
775	0.0005667678233
776	0.0005663671038
777	0.0005656666198
778	0.0005648903113
779	0.0005646781136
780	0.0005641947318
781	0.0005636209253
782	0.000562678847
783	0.0005619999217
784	0.0005612590551
785	0.0005607016158
786	0.0005603224856
787	0.0005596746004
788	0.0005590131477
789	0.0005582960738
790	0.0005578212183
791	0.0005573311313
792	0.0005570468484
793	0.0005560873218
794	0.0005558715037
795	0.0005550155113
796	0.0005542858254
797	0.0005531579821
798	0.0005528125062
799	0.0005524135504
800	0.0005517687714
801	0.0005513561388
802	0.000550761583
803	0.0005502231728
804	0.0005499753732
805	0.0005495857868
806	0.0005490795404
807	0.000548710071
808	0.0005482665418
809	0.0005479042526
810	0.0005476021018
811	0.00054676885
812	0.0005460188132
813	0.000545700116
814	0.0005454364999
815	0.0005451095818
816	0.0005446702307
817	0.0005443786364
818	0.0005434725318
819	0.0005431878533
820	0.0005426912876
821	0.0005423735022
822	0.0005418009508
823	0.0005414242815
824	0.0005410564563
825	0.0005406924915
826	0.0005402156454
827	0.0005398246728
828	0.0005394210754
829	0.0005389286968
830	0.0005385849901
831	0.0005383447084
832	0.0005377064717
833	0.0005366839064
834	0.0005362937886
835	0.0005355241029
836	0.0005352197698
837	0.0005348301358
838	0.0005341540544
839	0.0005338045765
840	0.0005332470454
841	0.0005324258224
842	0.0005320768019
843	0.0005314951838
844	0.000530862188
845	0.0005303012464
846	0.0005299847216
847	0.0005292882059
848	0.0005289317901
849	0.0005284878339
850	0.0005280669249
851	0.0005273297085
852	0.0005263485145
853	0.0005254654432
854	0.0005248280477
855	0.0005244706022
856	0.0005241108128
857	0.0005236056989
858	0.0005232612012
859	0.0005229614209
860	0.0005225888207
861	0.000521877373
862	0.0005212635088
863	0.0005207720218
864	0.0005204105204
865	0.0005202239465
866	0.0005197453862
867	0.0005194225265
868	0.0005187217099
869	0.0005183557542
870	0.0005180199673
871	0.000517735019
872	0.0005172821078
873	0.0005166111162
874	0.0005163021852
875	0.0005155703345
876	0.0005152676066
877	0.0005150207921
878	0.0005142163565
879	0.0005139409981
880	0.0005135578355
881	0.0005132552999
882	0.0005129469674
883	0.0005120888171
884	0.0005112107645
885	0.0005108977924
886	0.000510577753
887	0.0005099505515
888	0.0005094303898
889	0.0005090770814
890	0.0005085516038
891	0.0005077140129
892	0.0005070498004
893	0.0005062241975
894	0.0005059468081
895	0.0005056274204
896	0.000505050216
897	0.0005047062795
898	0.0005044157847
899	0.0005036059068
900	0.0005033230985
901	0.0005029575577
902	0.000502640563
903	0.0005022133894
904	0.0005020092642
905	0.0005016119812
906	0.0005012972689
907	0.0005009756036
908	0.0005006925013
909	0.0005003752579
910	0.0005001960402
911	0.0004998576233
912	0.0004994653569
913	0.0004990913475
914	0.0004984511896
915	0.0004976583614
916	0.0004973440337
917	0.0004966714386
918	0.0004964489427
919	0.0004958521954
920	0.0004956945412
921	0.0004953738975
922	0.0004949736588
923	0.0004945970869
924	0.0004940561609
925	0.0004936789043
926	0.0004932890435
927	0.0004929680969
928	0.000492776139
929	0.0004925876716
930	0.000492104995
931	0.0004913696762
932	0.0004910151568
933	0.0004908369922
934	0.0004905886404
935	0.0004902961907
936	0.0004900738992
937	0.0004896430622
938	0.0004893689117
939	0.0004887222812
940	0.0004884260297
941	0.0004877785645
942	0.000487565787
943	0.0004872532469
944	0.0004870422992
945	0.0004864985997
946	0.0004860606832
947	0.0004859570969
948	0.000485643547
949	0.0004852836137
950	0.0004849673562
951	0.0004846694331
952	0.0004842961448
953	0.0004839902798
954	0.000483321585
955	0.0004831149426
956	0.0004829591855
957	0.0004827638694
958	0.0004824078858
959	0.0004820890891
960	0.0004818129358
961	0.0004815832056
962	0.0004813481061
963	0.0004811648597
964	0.0004810019458
965	0.0004808298583
966	0.0004802261338
967	0.0004796252321
968	0.0004790922369
969	0.0004788249379
970	0.0004787142257
971	0.0004785814722
972	0.0004780645248
973	0.0004778362263
974	0.000477597796
975	0.0004772050205
976	0.0004769775535
977	0.0004766415646
978	0.0004759422941
979	0.0004757004041
980	0.0004754403615
981	0.0004751552921
982	0.000474948405
983	0.0004745725447
984	0.0004742960561
985	0.0004740556764
986	0.0004737365551
987	0.0004731950483
988	0.0004728912547
989	0.0004722779584
990	0.000472021677
991	0.0004717957243
992	0.0004716140981
993	0.0004714348248
994	0.0004711008477
995	0.0004709398467
996	0.0004705445278
997	0.0004703062293
998	0.0004700767955
999	0.0004698006575
0.0004520639304
56970631
999	0.0003053617548
